[Credit+Finance+Financial Services+Finance - Audit+Finance - Taxation+Finance - Treasury];[9, 10];Brinks Arya+Finance+JUNIOR EXECUTIVE%e-Nxt Financials+Financial Services+EXECUTIVE%Brinks Arya+Finance+JUNIOR EXECUTIVE SECURITY%e-Nxt Financials+Financial Services+ASSOCIATE%Brinks Arya+Finance+EXECUTIVE%Brinks Arya+Finance+CASH SORTER%DTDC Courier & Cargo+Finance+ACCOUNTS ASSISTANT%Brinks Arya+Finance+CASH OFFICER RELIANCE%e-Nxt Financials+Finance+EXECUTIVE%Aditya Birla Retail +Finance+JUNIOR OFFICER FINANCE AND ACCOUNTS%
[Customer Care - Call Centre+Customer Service+Supply Chain Management+Merchandising+Retail Operations+Logistics and Supply Chain];[15, 16, 17];Cognizant Technology Solutions+Customer Care - Call Centre+MANAGER%Genpact+Customer Care - Call Centre+ASSISTANT VICE PRESIDENT%Nokia Siemens Networks+Customer Service+CUSTOMER SERVICE ENGINEER 4%Yum! Restaurants+Retail Operations+RESTAURANT GENERAL MANAGER%Nokia Siemens Networks+Customer Service+CUSTOMER SERVICE LINE MANAGER 1%Dell EMC+Customer Service+TECH SUPPORT ENGINEER III%Dell EMC+Customer Service+IMPLEMENTATION DELIVERY SPEC%Nokia Siemens Networks+Customer Service+CUSTOMER PROJECT MANAGER 2%Dell EMC+Customer Service+STORAGE OPERATIONS SPECIALIST%Dell EMC+Customer Service+TECH SOLUTIONS PROJECT MGR%
[Customer Care - Call Centre+Customer Service+Supply Chain Management+Merchandising+Retail Operations+Logistics and Supply Chain];[16, 17];Cognizant Technology Solutions+Customer Care - Call Centre+SENIOR MANAGER%Nokia Siemens Networks+Customer Service+CUSTOMER SERVICE LINE MANAGER 2%Nokia Siemens Networks+Customer Service+CUSTOMER PROJECT MANAGER 3%Genpact+Customer Care - Call Centre+VICE PRESIDENT%Alcatel Lucent+Customer Service+DEPUTY GENERAL MANAGER%Alcatel Lucent+Customer Service+GENERAL MANAGER%Nokia Siemens Networks+Customer Service+CUSTOMER SERVICE ENGINEER 5%Bosch Limited (MICO)+Supply Chain Management+DEPUTY GENERAL MANAGER%Dell EMC+Customer Service+MGR, TECH SUPPORT%Nokia Siemens Networks+Customer Service+CUSTOMER CARE MANAGER 2%
[Customer Care - Call Centre+Customer Service+Supply Chain Management+Merchandising+Retail Operations+Logistics and Supply Chain];[16, 17, 18];Cognizant Technology Solutions+Customer Care - Call Centre+SENIOR MANAGER%Nokia Siemens Networks+Customer Service+CUSTOMER SERVICE LINE MANAGER 2%Nokia Siemens Networks+Customer Service+CUSTOMER PROJECT MANAGER 3%Genpact+Customer Care - Call Centre+VICE PRESIDENT%Alcatel Lucent+Customer Service+DEPUTY GENERAL MANAGER%Alcatel Lucent+Customer Service+GENERAL MANAGER%Nokia Siemens Networks+Customer Service+CUSTOMER SERVICE ENGINEER 5%Bosch Limited (MICO)+Supply Chain Management+DEPUTY GENERAL MANAGER%Dell EMC+Customer Service+MGR, TECH SUPPORT%Nokia Siemens Networks+Customer Service+CUSTOMER CARE MANAGER 2%
[Customer Care - Call Centre+Customer Service+Supply Chain Management+Merchandising+Retail Operations+Logistics and Supply Chain];[17, 18];Metso Minerals+Supply Chain Management+MANAGER PURCHASING, ALWAR%Michelin Tyres+Supply Chain Management+MANAGER - CHANNEL DEVELOPMENT ( PASSENGER CAR )%Michelin Tyres+Supply Chain Management+COUNTRY MANAGER- LOGISTICS%Michelin Tyres+Supply Chain Management+MANAGER PURCHASE%Elliott Turbomachinery+Supply Chain Management+MANAGER%Metso Minerals+Supply Chain Management+DEVELOPMENT MANAGER, SUBCONTRACTING%
[Customer Care - Call Centre+Customer Service+Supply Chain Management+Merchandising+Retail Operations+Logistics and Supply Chain];[17, 18, 19];Metso Minerals+Supply Chain Management+MANAGER PURCHASING, ALWAR%Michelin Tyres+Supply Chain Management+MANAGER - CHANNEL DEVELOPMENT ( PASSENGER CAR )%Michelin Tyres+Supply Chain Management+COUNTRY MANAGER- LOGISTICS%Michelin Tyres+Supply Chain Management+MANAGER PURCHASE%Elliott Turbomachinery+Supply Chain Management+MANAGER%Metso Minerals+Supply Chain Management+DEVELOPMENT MANAGER, SUBCONTRACTING%
[Customer Care - Call Centre+Customer Service+Supply Chain Management+Merchandising+Retail Operations+Logistics and Supply Chain];[18, 19];Nokia Siemens Networks+Customer Service+CUSTOMER PROJECT MANAGER 4%Nokia Siemens Networks+Customer Service+CUSTOMER SERVICE LINE MANAGER 3%Genpact+Customer Care - Call Centre+VICE PRESIDENT%Metro Cash & Carry+Retail Operations+DC GENERAL MANAGER%Nokia Siemens Networks+Customer Service+SOLUTIONS CONSULTANT 4%Dell EMC+Customer Service+SR MGR, TECH SUPPORT%General Motors+Supply Chain Management+DIRECTOR - GPSC%Flipkart+Retail Operations+DIRECTOR%Nokia Siemens Networks+Customer Service+CUSTOMER CARE MANAGER 3%Dell EMC+Customer Service+SR MGR, PRACTICE%
[Customer Care - Call Centre+Customer Service+Supply Chain Management+Merchandising+Retail Operations+Logistics and Supply Chain];[18, 19, 20];Nokia Siemens Networks+Customer Service+CUSTOMER PROJECT MANAGER 4%Nokia Siemens Networks+Customer Service+CUSTOMER SERVICE LINE MANAGER 3%Genpact+Customer Care - Call Centre+VICE PRESIDENT%Metro Cash & Carry+Retail Operations+DC GENERAL MANAGER%Nokia Siemens Networks+Customer Service+SOLUTIONS CONSULTANT 4%Dell EMC+Customer Service+SR MGR, TECH SUPPORT%General Motors+Supply Chain Management+DIRECTOR - GPSC%Flipkart+Retail Operations+DIRECTOR%Nokia Siemens Networks+Customer Service+CUSTOMER CARE MANAGER 3%Dell EMC+Customer Service+SR MGR, PRACTICE%
[Customer Care - Call Centre+Customer Service+Supply Chain Management+Merchandising+Retail Operations+Logistics and Supply Chain];[19, 20];United Spirits+Supply Chain Management+SENIOR GM%Philips Electronics+Supply Chain Management+DIRECTOR%Aditya Birla Retail +Merchandising+VICE PRESIDENT BUYING AND MERCHANDISING%Aditya Birla Retail +Retail Operations+SENIOR VP OPERATIONS%FLSmidth+Customer Service+GENERAL MANAGER CUSTOMER SERVICE PROJECTS INDIA1%Toyota Kirloskar Motor+Customer Service+GENERAL MANAGER%Aditya Birla Retail +Merchandising+SENIOR VP BUYING AND MERCHANDISING%Federal Express+Supply Chain Management+SENIOR MGR OPERATIONS-BROAD SCOPE%Legrand+Retail Operations+SENIOR RETAIL MANAGER%Cairn Energy+Supply Chain Management+GENERAL MANAGER ASSET PLANNING AND MANAGEMENT%
[Customer Care - Call Centre+Customer Service+Supply Chain Management+Merchandising+Retail Operations+Logistics and Supply Chain];[19, 20, 21];United Spirits+Supply Chain Management+SENIOR GM%Philips Electronics+Supply Chain Management+DIRECTOR%Aditya Birla Retail +Merchandising+VICE PRESIDENT BUYING AND MERCHANDISING%Aditya Birla Retail +Retail Operations+SENIOR VP OPERATIONS%FLSmidth+Customer Service+GENERAL MANAGER CUSTOMER SERVICE PROJECTS INDIA1%Toyota Kirloskar Motor+Customer Service+GENERAL MANAGER%Aditya Birla Retail +Merchandising+SENIOR VP BUYING AND MERCHANDISING%Federal Express+Supply Chain Management+SENIOR MGR OPERATIONS-BROAD SCOPE%Legrand+Retail Operations+SENIOR RETAIL MANAGER%Cairn Energy+Supply Chain Management+GENERAL MANAGER ASSET PLANNING AND MANAGEMENT%
[Customer Care - Call Centre+Customer Service+Supply Chain Management+Merchandising+Retail Operations+Logistics and Supply Chain];[20, 21];Shell Marketing  +Supply Chain Management+SENIOR PROCUREMENT MANAGER%Shell Marketing  +Merchandising+GENERAL MANAGER UTILITIES AND HEATTRANSFER%Eaton Technologies+Supply Chain Management+MANAGER.SCM.GENERAL.%
[Customer Care - Call Centre+Customer Service+Supply Chain Management+Merchandising+Retail Operations+Logistics and Supply Chain];[20, 21, 22];Shell Marketing  +Supply Chain Management+SENIOR PROCUREMENT MANAGER%Shell Marketing  +Merchandising+GENERAL MANAGER UTILITIES AND HEATTRANSFER%Eaton Technologies+Supply Chain Management+MANAGER.SCM.GENERAL.%
[Customer Care - Call Centre+Customer Service+Supply Chain Management+Merchandising+Retail Operations+Logistics and Supply Chain];[21, 22];Nokia Siemens Networks+Customer Service+CUSTOMER SERVICE LINE MANAGER 4%Nokia Siemens Networks+Customer Service+CUSTOMER PROJECT MANAGER 5%Dell EMC+Customer Service+DIR, BUSINESS SERVICES OPS%Nokia Siemens Networks+Supply Chain Management+HEAD OF OPERATIONS 1%Dell EMC+Customer Service+DIRECTOR, PRACTICE%Mirc Electronics+Supply Chain Management+VPGM%3M+Supply Chain Management+MBB AND MANAGER SUPPLY CHAIN%Castrol+Customer Service+CUSTOMER AND CAPABILITY MANAGER SOUTH ASIA%Tata Global Beverages+Supply Chain Management+DIRECTOR TEA BLENDING & COMMERCIAL SUPPORT%Benetton+Retail Operations+DIRECTOR COMMERCIAL UCB SISLEY AND UNDERCOLORS%
[Customer Care - Call Centre+Customer Service+Supply Chain Management+Merchandising+Retail Operations+Logistics and Supply Chain];[22, 23];Nokia Siemens Networks+Customer Service+CUSTOMER SERVICE LINE MANAGER 4%Nokia Siemens Networks+Customer Service+CUSTOMER PROJECT MANAGER 5%Dell EMC+Customer Service+DIR, BUSINESS SERVICES OPS%Nokia Siemens Networks+Supply Chain Management+HEAD OF OPERATIONS 1%Dell EMC+Customer Service+DIRECTOR, PRACTICE%Mirc Electronics+Supply Chain Management+VPGM%3M+Supply Chain Management+MBB AND MANAGER SUPPLY CHAIN%Castrol+Customer Service+CUSTOMER AND CAPABILITY MANAGER SOUTH ASIA%Tata Global Beverages+Supply Chain Management+DIRECTOR TEA BLENDING & COMMERCIAL SUPPORT%Benetton+Retail Operations+DIRECTOR COMMERCIAL UCB SISLEY AND UNDERCOLORS%
[Customer Care - Call Centre+Customer Service+Supply Chain Management+Merchandising+Retail Operations+Logistics and Supply Chain];[21, 22, 23];Nokia Siemens Networks+Customer Service+CUSTOMER SERVICE LINE MANAGER 4%Nokia Siemens Networks+Customer Service+CUSTOMER PROJECT MANAGER 5%Dell EMC+Customer Service+DIR, BUSINESS SERVICES OPS%Nokia Siemens Networks+Supply Chain Management+HEAD OF OPERATIONS 1%Dell EMC+Customer Service+DIRECTOR, PRACTICE%Mirc Electronics+Supply Chain Management+VPGM%3M+Supply Chain Management+MBB AND MANAGER SUPPLY CHAIN%Castrol+Customer Service+CUSTOMER AND CAPABILITY MANAGER SOUTH ASIA%Tata Global Beverages+Supply Chain Management+DIRECTOR TEA BLENDING & COMMERCIAL SUPPORT%Benetton+Retail Operations+DIRECTOR COMMERCIAL UCB SISLEY AND UNDERCOLORS%
[Customer Care - Call Centre+Customer Service+Supply Chain Management+Merchandising+Retail Operations+Logistics and Supply Chain];[22, 23, 24];Nokia Siemens Networks+Customer Service+CUSTOMER SERVICE LINE MANAGER 4%Nokia Siemens Networks+Customer Service+CUSTOMER PROJECT MANAGER 5%Dell EMC+Customer Service+DIR, BUSINESS SERVICES OPS%Nokia Siemens Networks+Supply Chain Management+HEAD OF OPERATIONS 1%Dell EMC+Customer Service+DIRECTOR, PRACTICE%Mirc Electronics+Supply Chain Management+VPGM%3M+Supply Chain Management+MBB AND MANAGER SUPPLY CHAIN%Castrol+Customer Service+CUSTOMER AND CAPABILITY MANAGER SOUTH ASIA%Tata Global Beverages+Supply Chain Management+DIRECTOR TEA BLENDING & COMMERCIAL SUPPORT%Benetton+Retail Operations+DIRECTOR COMMERCIAL UCB SISLEY AND UNDERCOLORS%
[Customer Care - Call Centre+Customer Service+Supply Chain Management+Merchandising+Retail Operations+Logistics and Supply Chain];[23, 24];Metso Minerals+Supply Chain Management+VICE PRESIDENT, PROCUREMENT, MCT INDIA%
[Customer Care - Call Centre+Customer Service+Supply Chain Management+Merchandising+Retail Operations+Logistics and Supply Chain];[23, 24, 25];Metso Minerals+Supply Chain Management+VICE PRESIDENT, PROCUREMENT, MCT INDIA%
[Customer Care - Call Centre+Customer Service+Supply Chain Management+Merchandising+Retail Operations+Logistics and Supply Chain];[24, 25];Siemens +Logistics and Supply Chain+HEAD SCM, CLUSTER SOUTH ASIA%Dresser-Rand+Supply Chain Management+DIRECTOR SCM & PI (AP)%Sona Koya Steerings+Supply Chain Management+ASSISTANT VICE PRESIDENT CENTRAL PROCUREMENT%Nokia Siemens Networks+Supply Chain Management+SOURCING MANAGER 5%BASF+Supply Chain Management+DIRECTOR SUPPLY CHAIN MANAGEMENT%Jindal Stainless+Supply Chain Management+DIRECTOR%BASF+Supply Chain Management+DIRECTOR HEAD PROCUREMENT HUB SOUTH AS%ACC+Supply Chain Management+HEAD CAPEX CPO TSS%Huntsman International+Logistics and Supply Chain+DIRECTOR PURCHASING RAW MATERIALS%TVS & Sons +Logistics and Supply Chain+GLOBAL PRESIDENT-DISTRIBUTION%
[Customer Care - Call Centre+Customer Service+Supply Chain Management+Merchandising+Retail Operations+Logistics and Supply Chain];[24, 25, 26];Siemens +Logistics and Supply Chain+HEAD SCM, CLUSTER SOUTH ASIA%Dresser-Rand+Supply Chain Management+DIRECTOR SCM & PI (AP)%Sona Koya Steerings+Supply Chain Management+ASSISTANT VICE PRESIDENT CENTRAL PROCUREMENT%Nokia Siemens Networks+Supply Chain Management+SOURCING MANAGER 5%BASF+Supply Chain Management+DIRECTOR SUPPLY CHAIN MANAGEMENT%Jindal Stainless+Supply Chain Management+DIRECTOR%BASF+Supply Chain Management+DIRECTOR HEAD PROCUREMENT HUB SOUTH AS%ACC+Supply Chain Management+HEAD CAPEX CPO TSS%Huntsman International+Logistics and Supply Chain+DIRECTOR PURCHASING RAW MATERIALS%TVS & Sons +Logistics and Supply Chain+GLOBAL PRESIDENT-DISTRIBUTION%
[Customer Care - Call Centre+Customer Service+Supply Chain Management+Merchandising+Retail Operations+Logistics and Supply Chain];[26, 27];WM Technical & Consulting Services  +Merchandising+CHIEF MERCH OFCR%Bharti Wal-Mart+Merchandising+CHIEF MERCHANDISING MARKETING OFFICER CASH AND CARRY%Bharti Wal-Mart+Merchandising+CHIEF MERCHANDISING OFFICER%WM Technical & Consulting Services  +Retail Operations+CHIEF BUSS DEV OFCR%ACC+Supply Chain Management+CHIEF COMMERCIAL OFFICERHO%ACC+Supply Chain Management+CHIEF CENTRAL PROCUREMENT OFFICER HO%Bharti Wal-Mart+Retail Operations+EXECUTIVE VICE PRESIDENT BUSINESS HEADCASH AND CA%Carrefour WC&C+Retail Operations+DIRECTOR OPERATIONS%WM Technical & Consulting Services  +Retail Operations+EXEC VC PRESDT & BUSS HDC&C%
[Customer Care - Call Centre+Customer Service+Supply Chain Management+Merchandising+Retail Operations+Logistics and Supply Chain];[27, 28];WM Technical & Consulting Services  +Merchandising+CHIEF MERCH OFCR%Bharti Wal-Mart+Merchandising+CHIEF MERCHANDISING MARKETING OFFICER CASH AND CARRY%Bharti Wal-Mart+Merchandising+CHIEF MERCHANDISING OFFICER%WM Technical & Consulting Services  +Retail Operations+CHIEF BUSS DEV OFCR%ACC+Supply Chain Management+CHIEF COMMERCIAL OFFICERHO%ACC+Supply Chain Management+CHIEF CENTRAL PROCUREMENT OFFICER HO%Bharti Wal-Mart+Retail Operations+EXECUTIVE VICE PRESIDENT BUSINESS HEADCASH AND CA%Carrefour WC&C+Retail Operations+DIRECTOR OPERATIONS%WM Technical & Consulting Services  +Retail Operations+EXEC VC PRESDT & BUSS HDC&C%
[Customer Care - Call Centre+Customer Service+Supply Chain Management+Merchandising+Retail Operations+Logistics and Supply Chain];[25, 26, 27];WM Technical & Consulting Services  +Merchandising+CHIEF MERCH OFCR%Bharti Wal-Mart+Merchandising+CHIEF MERCHANDISING MARKETING OFFICER CASH AND CARRY%Bharti Wal-Mart+Merchandising+CHIEF MERCHANDISING OFFICER%WM Technical & Consulting Services  +Retail Operations+CHIEF BUSS DEV OFCR%ACC+Supply Chain Management+CHIEF COMMERCIAL OFFICERHO%ACC+Supply Chain Management+CHIEF CENTRAL PROCUREMENT OFFICER HO%Bharti Wal-Mart+Retail Operations+EXECUTIVE VICE PRESIDENT BUSINESS HEADCASH AND CA%Carrefour WC&C+Retail Operations+DIRECTOR OPERATIONS%WM Technical & Consulting Services  +Retail Operations+EXEC VC PRESDT & BUSS HDC&C%
[Customer Care - Call Centre+Customer Service+Supply Chain Management+Merchandising+Retail Operations+Logistics and Supply Chain];[26, 27, 28];WM Technical & Consulting Services  +Merchandising+CHIEF MERCH OFCR%Bharti Wal-Mart+Merchandising+CHIEF MERCHANDISING MARKETING OFFICER CASH AND CARRY%Bharti Wal-Mart+Merchandising+CHIEF MERCHANDISING OFFICER%WM Technical & Consulting Services  +Retail Operations+CHIEF BUSS DEV OFCR%ACC+Supply Chain Management+CHIEF COMMERCIAL OFFICERHO%ACC+Supply Chain Management+CHIEF CENTRAL PROCUREMENT OFFICER HO%Bharti Wal-Mart+Retail Operations+EXECUTIVE VICE PRESIDENT BUSINESS HEADCASH AND CA%Carrefour WC&C+Retail Operations+DIRECTOR OPERATIONS%WM Technical & Consulting Services  +Retail Operations+EXEC VC PRESDT & BUSS HDC&C%
[Customer Care - Call Centre+Customer Service+Supply Chain Management+Merchandising+Retail Operations+Logistics and Supply Chain];[27, 28, 29];WM Technical & Consulting Services  +Merchandising+CHIEF MERCH OFCR%Bharti Wal-Mart+Merchandising+CHIEF MERCHANDISING MARKETING OFFICER CASH AND CARRY%Bharti Wal-Mart+Merchandising+CHIEF MERCHANDISING OFFICER%WM Technical & Consulting Services  +Retail Operations+CHIEF BUSS DEV OFCR%ACC+Supply Chain Management+CHIEF COMMERCIAL OFFICERHO%ACC+Supply Chain Management+CHIEF CENTRAL PROCUREMENT OFFICER HO%Bharti Wal-Mart+Retail Operations+EXECUTIVE VICE PRESIDENT BUSINESS HEADCASH AND CA%Carrefour WC&C+Retail Operations+DIRECTOR OPERATIONS%WM Technical & Consulting Services  +Retail Operations+EXEC VC PRESDT & BUSS HDC&C%
[Customer Care - Call Centre+Customer Service+Supply Chain Management+Merchandising+Retail Operations+Logistics and Supply Chain];[30, 31];Carrefour WC&C+Merchandising+MERCHANDISE DIRECTOR%
[Customer Care - Call Centre+Customer Service+Supply Chain Management+Merchandising+Retail Operations+Logistics and Supply Chain];[31, 32];Carrefour WC&C+Merchandising+MERCHANDISE DIRECTOR%
[Customer Care - Call Centre+Customer Service+Supply Chain Management+Merchandising+Retail Operations+Logistics and Supply Chain];[29, 30, 31];Carrefour WC&C+Merchandising+MERCHANDISE DIRECTOR%
[Customer Care - Call Centre+Customer Service+Supply Chain Management+Merchandising+Retail Operations+Logistics and Supply Chain];[30, 31, 32];Carrefour WC&C+Merchandising+MERCHANDISE DIRECTOR%
[Customer Care - Call Centre+Customer Service+Supply Chain Management+Merchandising+Retail Operations+Logistics and Supply Chain];[31, 32, 33];Carrefour WC&C+Merchandising+MERCHANDISE DIRECTOR%
[Administration+Executive Management+Human Resources+Medical];[9, 10];Brinks Arya+Administration+DRIVER%First Flight Couriers+Administration+PEON%British High Commission+Administration+SECURITY GUARD%Marathon Realty & NextGen+Administration+OFFICE ASSISTANT%Brinks Arya+Administration+LOADER%Kanakia Spaces+Administration+OFFICE BOY%Ekta World+Administration+OFFICE ASSISTANT%ADM Agro Industries+Administration+HELPER%Runwal Developers+Administration+OFFICE BOY%Ajmera Realty & Infra+Administration+OFFICE BOY%
[Administration+Executive Management+Human Resources+Medical];[10, 11];Brinks Arya+Administration+DRIVER%First Flight Couriers+Administration+PEON%British High Commission+Administration+SECURITY GUARD%Marathon Realty & NextGen+Administration+OFFICE ASSISTANT%Brinks Arya+Administration+LOADER%Kanakia Spaces+Administration+OFFICE BOY%Ekta World+Administration+OFFICE ASSISTANT%ADM Agro Industries+Administration+HELPER%Runwal Developers+Administration+OFFICE BOY%Ajmera Realty & Infra+Administration+OFFICE BOY%
[Administration+Executive Management+Human Resources+Medical];[8, 9, 10];Brinks Arya+Administration+DRIVER%First Flight Couriers+Administration+PEON%British High Commission+Administration+SECURITY GUARD%Marathon Realty & NextGen+Administration+OFFICE ASSISTANT%Brinks Arya+Administration+LOADER%Kanakia Spaces+Administration+OFFICE BOY%Ekta World+Administration+OFFICE ASSISTANT%ADM Agro Industries+Administration+HELPER%Runwal Developers+Administration+OFFICE BOY%Ajmera Realty & Infra+Administration+OFFICE BOY%
[Administration+Executive Management+Human Resources+Medical];[9, 10, 11];Brinks Arya+Administration+DRIVER%First Flight Couriers+Administration+PEON%British High Commission+Administration+SECURITY GUARD%Marathon Realty & NextGen+Administration+OFFICE ASSISTANT%Brinks Arya+Administration+LOADER%Kanakia Spaces+Administration+OFFICE BOY%Ekta World+Administration+OFFICE ASSISTANT%ADM Agro Industries+Administration+HELPER%Runwal Developers+Administration+OFFICE BOY%Ajmera Realty & Infra+Administration+OFFICE BOY%
[Administration+Executive Management+Human Resources+Medical];[10, 11, 12];Brinks Arya+Administration+DRIVER%First Flight Couriers+Administration+PEON%British High Commission+Administration+SECURITY GUARD%Marathon Realty & NextGen+Administration+OFFICE ASSISTANT%Brinks Arya+Administration+LOADER%Kanakia Spaces+Administration+OFFICE BOY%Ekta World+Administration+OFFICE ASSISTANT%ADM Agro Industries+Administration+HELPER%Runwal Developers+Administration+OFFICE BOY%Ajmera Realty & Infra+Administration+OFFICE BOY%
[Administration+Executive Management+Human Resources+Medical];[11, 12];First Flight Couriers+Administration+OFFICE ASSISTANT%Cargo Service Center+Administration+SECURITY ASSISTANT%British High Commission+Administration+VISA SUPPORT ASSISTANT%Tata Steel+Administration+SR. MEDICAL OFFICER%United Spirits+Administration+PERSONAL ASSISTANT%Genpact+Human Resources+PROCESS DEVELOPER%Tata Steel+Administration+REGISTRAR%First Flight Couriers+Administration+OFFICE EXECUTIVE%Blue Dart Express+Administration+SENIOR SECURITY EXECUTIVE%Blue Dart Express+Administration+SECURITY EXECUTIVE%
[Administration+Executive Management+Human Resources+Medical];[11, 12, 13];First Flight Couriers+Administration+OFFICE ASSISTANT%Cargo Service Center+Administration+SECURITY ASSISTANT%British High Commission+Administration+VISA SUPPORT ASSISTANT%Tata Steel+Administration+SR. MEDICAL OFFICER%United Spirits+Administration+PERSONAL ASSISTANT%Genpact+Human Resources+PROCESS DEVELOPER%Tata Steel+Administration+REGISTRAR%First Flight Couriers+Administration+OFFICE EXECUTIVE%Blue Dart Express+Administration+SENIOR SECURITY EXECUTIVE%Blue Dart Express+Administration+SECURITY EXECUTIVE%
[Administration+Executive Management+Human Resources+Medical];[12, 13];Genpact+Human Resources+ASSISTANT MANAGER%Tata Steel+Human Resources+MANAGEMENT TRAINEE TECHNICAL%Tata Steel+Human Resources+MANAGEMENT TRAINEE TECHNICAL - RM%GMR Construction+Human Resources+COORDINATOR%Tata Steel+Administration+SR. REGISTRAR%Amalgamated Bean Coffee Trading Company+Human Resources+EXECUTIVE%British High Commission+Administration+VISA SUPPORT OFFICER%Department Of Labour+Administration+IMMIGRATION OFFICER%Cargo Service Center+Administration+SECURITY OFFICER%Tata Steel+Administration+ASSOCIATE SPECIALIST%
[Administration+Executive Management+Human Resources+Medical];[12, 13, 14];Genpact+Human Resources+ASSISTANT MANAGER%Tata Steel+Human Resources+MANAGEMENT TRAINEE TECHNICAL%Tata Steel+Human Resources+MANAGEMENT TRAINEE TECHNICAL - RM%GMR Construction+Human Resources+COORDINATOR%Tata Steel+Administration+SR. REGISTRAR%Amalgamated Bean Coffee Trading Company+Human Resources+EXECUTIVE%British High Commission+Administration+VISA SUPPORT OFFICER%Department Of Labour+Administration+IMMIGRATION OFFICER%Cargo Service Center+Administration+SECURITY OFFICER%Tata Steel+Administration+ASSOCIATE SPECIALIST%
[Administration+Executive Management+Human Resources+Medical];[13, 14];Genpact+Human Resources+MANAGER%Genpact+Human Resources+SENIOR MANAGER%Amalgamated Bean Coffee Trading Company+Human Resources+SENIOR EXECUTIVE%United Spirits+Administration+PERSONAL ASSISTANT%Jindal Steel+Human Resources+DEPUTY MANAGER STEEL%Bosch Limited (MICO)+Human Resources+ASSISTANT MANAGER%Jindal Steel & Power +Human Resources+DEPUTY MANAGER STEEL%Aditya Birla Retail +Human Resources+SENIOR OFFICER HUMAN RESOURCE AND ADMINISTRATION%Flipkart+Administration+ASSISTANT MANAGER%Renault Nissan Technology and Business Centre+Administration+LANGUAGE SPECIALIST%
[Administration+Executive Management+Human Resources+Medical];[13, 14, 15];Genpact+Human Resources+MANAGER%Genpact+Human Resources+SENIOR MANAGER%Amalgamated Bean Coffee Trading Company+Human Resources+SENIOR EXECUTIVE%United Spirits+Administration+PERSONAL ASSISTANT%Jindal Steel+Human Resources+DEPUTY MANAGER STEEL%Bosch Limited (MICO)+Human Resources+ASSISTANT MANAGER%Jindal Steel & Power +Human Resources+DEPUTY MANAGER STEEL%Aditya Birla Retail +Human Resources+SENIOR OFFICER HUMAN RESOURCE AND ADMINISTRATION%Flipkart+Administration+ASSISTANT MANAGER%Renault Nissan Technology and Business Centre+Administration+LANGUAGE SPECIALIST%
[Administration+Executive Management+Human Resources+Medical];[14, 15];Amalgamated Bean Coffee Trading Company+Human Resources+ASSISTANT MANAGER%Alcatel Lucent+Human Resources+MANAGER%Hindalco Industries+Human Resources+ASSISTANT MANAGER%Bosch Limited (MICO)+Human Resources+DEPUTY MANAGER%Bosch Limited (MICO)+Human Resources+MANAGER%Jindal Steel & Power +Human Resources+MANAGER STEEL%Jindal Steel+Human Resources+MANAGER STEEL%Aditya Birla Retail +Human Resources+ASSISTANT MANAGER HUMAN RESOURCE AND ADMINISTRATION%Siemens +Human Resources+MANAGER HUMAN RESOURCES%Yum! Restaurants+Human Resources+DEPUTY MANAGER HUMAN RESOURCES%
[Administration+Executive Management+Human Resources+Medical];[14, 15, 16];Amalgamated Bean Coffee Trading Company+Human Resources+ASSISTANT MANAGER%Alcatel Lucent+Human Resources+MANAGER%Hindalco Industries+Human Resources+ASSISTANT MANAGER%Bosch Limited (MICO)+Human Resources+DEPUTY MANAGER%Bosch Limited (MICO)+Human Resources+MANAGER%Jindal Steel & Power +Human Resources+MANAGER STEEL%Jindal Steel+Human Resources+MANAGER STEEL%Aditya Birla Retail +Human Resources+ASSISTANT MANAGER HUMAN RESOURCE AND ADMINISTRATION%Siemens +Human Resources+MANAGER HUMAN RESOURCES%Yum! Restaurants+Human Resources+DEPUTY MANAGER HUMAN RESOURCES%
[Administration+Executive Management+Human Resources+Medical];[15, 16];Genpact+Human Resources+ASSISTANT VICE PRESIDENT%Capita+Human Resources+ASSISTANT MANAGER HUMAN RESOURCES%Nokia Siemens Networks+Human Resources+HR GENERALIST 2%Jindal Steel & Power +Human Resources+SENIOR MANAGER STEEL%Jindal Steel+Human Resources+SENIOR MANAGER STEEL%Microsoft+Human Resources+HR BUSINESS PARTNER%PepsiCo Holdings+Human Resources+MANAGER PLANT HR%Jindal Steel & Power +Administration+SENIOR MANAGER STEEL%Jindal Steel+Administration+SENIOR MANAGER STEEL%Hindalco Industries+Human Resources+SENIOR MANAGER%
[Administration+Executive Management+Human Resources+Medical];[15, 16, 17];Genpact+Human Resources+ASSISTANT VICE PRESIDENT%Capita+Human Resources+ASSISTANT MANAGER HUMAN RESOURCES%Nokia Siemens Networks+Human Resources+HR GENERALIST 2%Jindal Steel & Power +Human Resources+SENIOR MANAGER STEEL%Jindal Steel+Human Resources+SENIOR MANAGER STEEL%Microsoft+Human Resources+HR BUSINESS PARTNER%PepsiCo Holdings+Human Resources+MANAGER PLANT HR%Jindal Steel & Power +Administration+SENIOR MANAGER STEEL%Jindal Steel+Administration+SENIOR MANAGER STEEL%Hindalco Industries+Human Resources+SENIOR MANAGER%
